source,target,length
3926025074_,3926025080_,8.204
3926025076_,3926025081_,9.819
3926025076_,3926025078_,13.441999999999998
3926025076_,8308257942_,37.171
3926025079_,8401318997_,3.691
3926025079_,3926025083_,25.174
3926025080_,8401318997_,1.264
3926025080_,9063146989_,21.318
3926025081_,9198533329_,36.72
3926025083_,9063146990_,38.917
3926057425_,3926057441_,9.644
3926057425_,8899288360_,531.439
3926057425_,3926057446_,17.253999999999998
3926057428_,3926057441_,5.243
3926057428_,3926057433_,12.251999999999999
3926057428_,9063167726_,99.55100000000002
3926057432_,3926057443_,9.731
3926057432_,3926057444_,5.998
3926057432_,9028639436_,17.711
3926057433_,3926057443_,7.387
3926057433_,9063146989_,70.06700000000001
3926057437_,5198900125_,11.957
3926057442_,9063167721_,11.639
3926057442_,3926057446_,4.962
3926057442_,3926057445_,9.148
3926057444_,8899288414_,55.854
3926057445_,9028639436_,11.651
3926057445_,8899288389_,30.064999999999998
3926057446_,8899288360_,182.785
3926057447_,5198900150_,13.026
3946099607_,7917459505_,9.127
3946630292_,8414794805_,59.414
3955065625_,3955065626_,4.272
3955065626_,5585301331_,25.679
3955065626_,8305888225_,9.418
3959117798_,6595919362_,18.721
3959117798_,6581840196_,22.461
3960294087_,10280487157_,14.892000000000001
3960294087_,10280487150_,15.233
3960294090_,10280487149_,10.845
3960294090_,10280487142_,12.392999999999999
4192524509_,4192524511_,30.789
4192524509_,6306940325_,1.945
4192524509_,6306940331_,148.28
4192524511_,6306940326_,2.791
4210765393_,4210765395_,49.751999999999995
4322519841_,4322519846_,10.454
4322519841_,4322519851_,38.974
4322519846_,4384660059_,38.402
4322519851_,4384660059_,10.506
4334518832_,5000470946_,4.303
4334518832_,8339646081_,11.814
4339593729_,4339611078_,121.41
4339593729_,4339603424_,6.949
4339603424_,4339603429_,5.905
4339603424_,4339603429_,9.533
4339603424_,4339603429_,12.991999999999997
4339611078_,4339611082_,7.668
4339611078_,4339611086_,4.8069999999999995
4339611082_,4339611083_,3.051
4339611083_,4339611086_,6.3
4353302292_,4353302294_,73.789
4366376536_,4366376537_,4.101
4366376537_,4366376538_,12.52
4384660043_,4384660059_,4.104
4384660043_,4384660046_,2.957
4384680830_,4384680832_,18.259
4384680832_,5265720193_,18.756
4443568372_,5461690590_,13.429
4443568372_,4443568376_,15.937
4443568372_,4443568373_,8.926
4443568372_,5461938709_,40.328
4443568373_,4443568379_,7.005
4443568373_,5461690602_,20.823999999999998
4443568376_,5461938709_,14.1
4443568376_,5461938697_,2.396
4443568377_,5461938697_,12.861
4443568377_,5461690536_,8.56
4443568379_,8176294598_,5.131
4443568379_,5461690543_,9.843
4591556855_,7425033539_,53.455
4591556879_,7425033539_,9.994
4749990829_,6141213954_,69.826
4897234609_,4897234614_,13.248
4897234609_,4897234610_,17.791
4897234609_,6817059371_,9.845
5000470946_,6561682325_,48.72
5000477824_,7934809678_,34.374
5142610265_,7917459505_,82.36999999999999
5146350397_,7903595302_,14.436
5196797577_,9589031283_,8.978
5198842673_,5198842674_,7.026
5198842673_,5198842676_,19.405
5198842673_,8401365297_,24.242
5198842674_,8401365296_,24.262999999999998
5198842674_,5198842676_,19.219
5198842675_,8401365296_,13.826
5198842675_,8401365297_,13.692
5198842676_,8408626362_,23.18
5198900127_,7335028418_,1.894
5198900127_,5198900138_,5.778
5198900139_,8403985775_,11.655
5198900150_,6434062515_,260.20099999999996
5199118948_,5199118950_,11.445
5199118950_,7335028418_,13.569
5199184428_,7843989526_,15.77
5199184428_,5199184429_,9.591000000000001
5199184428_,5199184448_,6.969
5199184429_,5199184434_,11.801
5199184429_,9216813732_,25.096000000000004
5199184434_,7335028465_,81.04400000000001
5199184434_,7843989525_,11.885
5199184442_,6855646559_,23.291
5199184442_,7843989524_,9.915
5199184448_,5199184449_,4.275
5199184448_,9216813738_,252.461
5199184449_,8326261859_,121.159
5199184449_,7843989524_,11.507000000000001
5203355740_,5203355748_,15.854999999999999
5203355748_,6855666830_,20.511
5256856777_,5256856782_,49.014
5337345903_,5337345906_,27.932
5460261627_,5460261641_,42.079
5460261637_,5460261641_,19.192999999999998
5460261637_,5460261641_,29.354000000000003
5460261637_,5460261648_,48.545
5461690536_,5461690537_,2.505
5461690536_,5461690542_,2.4939999999999998
5461690537_,5461690542_,3.2969999999999997
5461690542_,5461690543_,3.6109999999999998
5461690543_,8176294598_,4.866
5461690590_,5461690591_,0.642
5461690590_,5461690602_,14.482000000000001
5461690591_,5462050746_,19.967000000000002
5461690591_,5462050746_,27.347
5461690602_,8495115344_,3.467
5480833477_,5480833478_,8.072
5515453610_,5515453611_,6.888
5515453610_,7449297077_,40.875
5515453619_,7449297015_,65.354
5582283393_,5582283394_,5.438
5582283393_,8305847368_,70.855
5585301331_,6562662450_,9.423
5585301334_,5585301335_,27.086
5585301335_,7855130019_,2.325
5585301339_,8508477286_,35.034
5585301339_,7746604931_,11.682
5585301339_,8753911950_,49.61
5585301339_,7746604928_,24.183999999999997
5605924628_,8194118630_,30.596999999999998
5670576321_,5670576324_,39.449
5670576321_,5670576324_,86.94800000000001
5674646441_,5674646449_,24.234999999999996
5674646441_,7396514798_,24.263
5674646449_,5674646452_,24.544
5674646449_,7396514798_,11.924
5674646452_,7436829680_,8.987
5675599731_,7965091478_,4.938
5675599731_,5675599735_,53.478
5838630847_,5838630853_,21.414
5838630847_,5838630853_,22.794999999999998
5838630852_,5838630853_,8.007
5898890847_,6141213954_,49.342
5898890850_,7671081664_,8.897
5898890850_,6875908642_,21.314
5898890850_,6206321937_,65.27000000000001
5898890854_,6875908641_,87.831
5898890859_,5898890861_,39.762
5898890859_,7671081664_,36.264
5898890859_,7824899391_,46.501
5898890861_,7824899391_,15.048
5898890861_,5898890864_,96.164
5898890862_,6206321937_,61.031
5898890862_,5898890865_,45.956
5898890864_,5898890865_,8.937
5898890864_,6210383769_,6.614
5898890864_,6210383778_,82.278
5898995362_,7112854845_,28.862
5898995362_,5898995364_,94.968
5898995363_,6280192964_,11.933
5898995363_,5898995364_,9.934
5898995364_,6280192965_,11.993
5898995365_,5898995366_,20.610999999999997
5898995365_,5898995369_,59.127
5898995365_,6280192964_,20.893
5898995366_,6280192965_,9.725
5898995366_,5898995367_,62.696
5904372082_,5904372083_,31.037
5904372082_,5904372084_,32.566
5954974014_,8418283665_,7.902
5956858287_,5956858289_,5.5280000000000005
5956858289_,5956858307_,20.88
5956858289_,5956858307_,62.831999999999994
5958334909_,8190156090_,20.005
5958334909_,5958334911_,18.071
5980806793_,8089988848_,24.852
6010588340_,6566555930_,98.54299999999999
6010588340_,6566555930_,42.297
6027585588_,8408845325_,5.01
6027585659_,8140892848_,18.166
6034323495_,6034323498_,29.178
6034323495_,6034323498_,65.432
6034323495_,7706821119_,142.583
6034323498_,7721933141_,39.901
6141213954_,9874030574_,41.516
6206321937_,8017452431_,343.04800000000006
6210383756_,6210383778_,16.362000000000002
6210383756_,6210383775_,12.539
6210383769_,6210383774_,60.948
6210383774_,6210383778_,27.565
6210383775_,7671081632_,42.199
6280192964_,6280192965_,9.761
6283737901_,6283737902_,26.239
6283737901_,6283737902_,105.083
6283737901_,7436829681_,55.361
6283737902_,7436893989_,122.86699999999999
6306940325_,6306940326_,31.063
6306940328_,6306940331_,42.196
6309420802_,8117866091_,177.147
6309420802_,8121098245_,58.601
6434330534_,7911148861_,27.976
6434330534_,8758292860_,43.815000000000005
6507104157_,6507104163_,39.318
6524005140_,10570882361_,77.867
6524005140_,10566015716_,21.024
6524005152_,6768922419_,17.166
6524005152_,6768922422_,12.414
6524005152_,6731316344_,4.288
6524005154_,7933754373_,90.189
6551414193_,6551414194_,57.792
6551414194_,7897371878_,3.58
6551816720_,6551816726_,16.692
6551816720_,6551816723_,21.891000000000002
6551816723_,6551816726_,22.688
6561682312_,7960226794_,36.549
6561682324_,7940805233_,7.181
6561682324_,8339646084_,12.337
6561682325_,7940805233_,21.866
6561682325_,8339646083_,12.417
6562662450_,7917893423_,24.062
6562662450_,6562662452_,45.399
6562662450_,8305888225_,25.333
6562662451_,7917893435_,12.029
6562662451_,7917893425_,24.959
6562662452_,7917893425_,21.122
6562662452_,7917893411_,46.323
6581840196_,7841841629_,10.55
6584208468_,6586961108_,10.281
6584208469_,6586961108_,9.272
6584208469_,6731316347_,48.751
6586284273_,6598449062_,20.37
6586284273_,7371559428_,9.087
6586284273_,7371559440_,23.654000000000003
6586961111_,10566015716_,22.125
6586961111_,10565963998_,3.341
6595919362_,7841841629_,12.451
6598449062_,7371864276_,10.466
6598449062_,7371864280_,8.447
6705384901_,6705384906_,48.84
6705384901_,10570882361_,52.275
6705384903_,6705384906_,22.858
6721694968_,6721694974_,12.416
6721694968_,6721694974_,50.456999999999994
6721694974_,7995737677_,289.11499999999995
6731316344_,6768922419_,18.197
6731316344_,7369577091_,13.690999999999999
6731316347_,9412674892_,75.81299999999999
6731316347_,7933754373_,47.459999999999994
6755645657_,6969887562_,5.822
6768922421_,6768922422_,14.291
6768922421_,10565963998_,47.745
6773888324_,8753911961_,5.468
6773888324_,7746604923_,37.751
6801396075_,6801396084_,99.547
6801396075_,6801396084_,128.756
6801396084_,7877392060_,15.159
6817059369_,6817059371_,130.669
6855646559_,6855646560_,2.684
6855646559_,7837693267_,77.162
6855646560_,7837693269_,14.780000000000001
6855666830_,8758293251_,6.791
6873948996_,6873949001_,9.961
6873948996_,6873948998_,22.954
6873948996_,6873949000_,31.555
6873948998_,6873949001_,18.754
6873949000_,6873949006_,7.702
6873949000_,6873949004_,88.665
6873949001_,6873949006_,19.251
6873949004_,9197471090_,17.758
6875908641_,7671081664_,6.853
6875908641_,6875908642_,23.133
6938206875_,8305888225_,141.113
6938206876_,7917893449_,7.196
6969887561_,8315947602_,31.337
6969887562_,8080327035_,21.057
7080523998_,7080523999_,8.225
7080523998_,7080524001_,31.947000000000003
7080523998_,8323860619_,71.537
7080523999_,7855108824_,7.449
7080524001_,7080524002_,26.198
7080524001_,7728150503_,34.172000000000004
7080524002_,9691049660_,4.423
7080524002_,8408845319_,12.507000000000001
7112854844_,7112854845_,7.924
7143435496_,7143435499_,37.077
7143435499_,8068101660_,94.344
7335028418_,7335028424_,106.701
7335028434_,7335028438_,15.630000000000003
7335028434_,7335028439_,24.923
7335028439_,7335028440_,4.94
7335028439_,7988864066_,95.48400000000001
7335028440_,7988864045_,176.588
7335028440_,7988864070_,88.738
7335028448_,7335028449_,8.679
7335028448_,7988864045_,16.787
7335028449_,7335028453_,10.2
7335028449_,7335028460_,15.335
7335028453_,7335028456_,15.55
7335028454_,7335028466_,59.41
7335028454_,8418619460_,9.643
7335028454_,7335028455_,5.292
7335028455_,7335028456_,12.685
7335028456_,7335028457_,11.812
7335028465_,7335028466_,8.683
7335028466_,7843989531_,12.254999999999999
7369577091_,7369577093_,20.543
7369674876_,8339646088_,11.746
7371559428_,7371559443_,23.766
7371559440_,7371559443_,9.044
7371864275_,7371864276_,7.884
7371864275_,7371864280_,10.791
7394547936_,7394547945_,67.516
7394547983_,7394550385_,52.836
7394547984_,7394550385_,68.268
7416302958_,7425033515_,55.982
7436829680_,7436829681_,9.24
7442901082_,7444335519_,16.749
7449297077_,7449297103_,38.618
7449297077_,7449297078_,12.427
7449297078_,7449297103_,48.718999999999994
7505678264_,7505678268_,31.23
7505717734_,7505717801_,56.916
7523893481_,7556239516_,13.075
7523893481_,7523893489_,22.411
7523893481_,7523893482_,5.583
7523893482_,7523893486_,21.854
7523893482_,7523893490_,54.376999999999995
7523893489_,7523893495_,24.134999999999998
7523893489_,7523893490_,9.459
7523893490_,7523893495_,21.791
7525286544_,7525286556_,10.940999999999999
7525286556_,8194324380_,8.864
7538491623_,7538491630_,33.07
7563549226_,7563549229_,37.989
7563549226_,7563549229_,57.45399999999999
7569836998_,7569837026_,22.625
7569837026_,7569837067_,74.825
7569837067_,7569837071_,53.162
7591017529_,7591017531_,31.23
7612835923_,7612835925_,3.323
7612835923_,7612835932_,72.851
7612835925_,7612835931_,65.322
7612835930_,7612835931_,15.904
7612835931_,7612835932_,23.251
7612835959_,7612835967_,16.913
7612835959_,7612835966_,54.419000000000004
7612835966_,7612835967_,25.119
7612835967_,7612835972_,81.686
7644979847_,7656273138_,23.389
7644979847_,7656273138_,38.825
7652058100_,7652058103_,3.112
7652058100_,8339646090_,23.184
7652058102_,7652058104_,19.628
7652058102_,8339646090_,11.935
7652058103_,7652058104_,11.974
7652058103_,8339646088_,103.914
7652058103_,8339646090_,19.926
7660089403_,7660089539_,105.18800000000002
7671081632_,7715719664_,2.753
7678653525_,7678653529_,21.078
7678653525_,8753911947_,4.195
7678653525_,10899299983_,131.317
7678653529_,8684194411_,12.131
7678653529_,8753911946_,4.705
7690717505_,8408845328_,4.792
7690717505_,8227167412_,22.804
7695666673_,7932564786_,83.68300000000002
7695666673_,7932553638_,124.771
7695666673_,7932564761_,35.038999999999994
7695684886_,7932553674_,60.644
7695684886_,7932564761_,19.900999999999996
7695684925_,7855129983_,110.013
7695684925_,8427652844_,109.786
7695684948_,7695684949_,6.704
7695684948_,9216813738_,22.355
7695684948_,7857339230_,125.77400000000002
7695996291_,8436834888_,28.874
7695996291_,8758292916_,2.834
7695996291_,8437173071_,31.045999999999996
7698684431_,8194118630_,22.198
7698684431_,7701609464_,25.046
7701609395_,7701609464_,66.592
7706821119_,7721933067_,31.756
7715719502_,7721933067_,13.136
7715719664_,7715719669_,12.048
7715719664_,7715719669_,85.11
7721107040_,9268216421_,10.508000000000001
7721107040_,7855145613_,23.214999999999996
7728150503_,9691049660_,32.722
7728150503_,8233143303_,21.758
7728150517_,7796710055_,159.485
7728150517_,7728150518_,83.929
7728150518_,8233143303_,81.812
7729851052_,7729851055_,27.269
7729851052_,7729851055_,49.704
7731989911_,7731989914_,13.958
7731989911_,7731989914_,49.546
7742753548_,7745971376_,10.604
7745971376_,7745971378_,4.91
7745971377_,7745971381_,40.074
7745971378_,7745971381_,27.682
7745971378_,7745971381_,49.71300000000001
7746316922_,7746316925_,23.342
7746604922_,7746604923_,4.963
7746604922_,8753911950_,8.268
7746604928_,8508477305_,12.738
7746604928_,7746604929_,5.372999999999999
7746604929_,8804514952_,15.608
7746604929_,8804514964_,9.768
7746604931_,8804514964_,10.084
7748179116_,7749860997_,66.85
7752006078_,8508503717_,42.66
7764053660_,7767462388_,126.15699999999998
7764053660_,7764053661_,64.308
7775638811_,7775638817_,3.405
7777760590_,7777760593_,46.755
7796374384_,7796382459_,31.661
7796710055_,8899288356_,46.179
7801741874_,7804509093_,17.277
7804509093_,7804509113_,23.124
7808666410_,7824899391_,107.56200000000001
7815483843_,7897371873_,3.498
7815483843_,7815483846_,30.055
7815483846_,7897371878_,5.636
7823774174_,8133565600_,37.991
7837693262_,7837693267_,108.935
7837693262_,8434020102_,56.4
7837693268_,7837693269_,7.747
7837693269_,9216813755_,31.676000000000002
7841841629_,9874030574_,60.297
7843989513_,8437173187_,11.515
7843989513_,8437729132_,78.58800000000001
7843989524_,7843989526_,11.059
7843989525_,7843989526_,13.401
7843989531_,8418619462_,3.588
7843989531_,7843989533_,18.923
7843989532_,7843989534_,17.581
7843989532_,8418619462_,8.275
7843989532_,8418619462_,21.259
7843989533_,7843989534_,14.253
7843989533_,8418619460_,35.583
7843989534_,8418619469_,5.201
7844456080_,7855108812_,2.805
7844456080_,7844456083_,3.501
7844456083_,7844463593_,47.369
7844456083_,7844456084_,3.915
7844456084_,7855129959_,6.452
7844456084_,7855108816_,52.923
7844463593_,7855129954_,6.923
7844463593_,7855108809_,5.038
7844463609_,7855129940_,6.773
7844463609_,7855108806_,4.438
7844463609_,7855108809_,46.779
7844636835_,8753911959_,7.237
7844636835_,8753911960_,18.037000000000003
7849536865_,7849536876_,29.66
7849536881_,7849582086_,28.646
7851393487_,8753897405_,12.953
7851393613_,7851393623_,23.895000000000003
7851393623_,7917459505_,82.062
7851823798_,7851823801_,50.818
7855108805_,7985579746_,3.429
7855108805_,7855108806_,40.32
7855108805_,7855108824_,180.66
7855108806_,7855108808_,3.526
7855108807_,7855108808_,3.12
7855108807_,7855108831_,0.931
7855108808_,7985579746_,46.202999999999996
7855108809_,7855108811_,3.009
7855108810_,7855108811_,3.544
7855108810_,7855129932_,1.065
7855108810_,7855108830_,45.156
7855108812_,7855129977_,1.336
7855108812_,7855108851_,46.401
7855108816_,7855129765_,3.415
7855108816_,7855108827_,34.716
7855108824_,7855108827_,6.6690000000000005
7855108827_,7857339233_,4.975
7855108830_,7855108831_,5.257
7855108831_,7855129927_,9.648
7855108838_,7855129929_,9.385
7855108847_,7985579746_,4.205
7855108847_,7985579747_,24.871
7855108851_,7855129932_,5.046
7855129758_,7855129976_,25.435
7855129927_,7855129929_,17.082
7855129930_,7855130025_,2.001
7855129930_,7855129932_,40.518
7855129940_,7855129944_,11.808
7855129944_,7855129958_,51.796
7855129954_,7855129958_,11.438
7855129958_,7855129963_,51.443
7855129959_,7855129963_,11.097999999999999
7855129976_,7855129977_,4.069
7855129977_,7855129986_,44.656000000000006
7855129983_,7855129986_,2.895
7855129993_,7855129995_,10.705
7855129993_,7855130026_,3.027
7855129995_,7855130027_,3.204
7855130019_,7855130027_,11.285
7855130019_,8758292896_,59.28699999999999
7855130025_,7855130026_,13.725
7855130026_,7855130027_,10.804
7855145605_,7855145613_,36.314
7855145605_,7855145613_,28.791999999999998
7857339230_,8461162541_,5.369
7862013117_,7862013139_,1.502
7862013132_,7862013136_,9.124
7865495716_,10924197720_,7.711
7877392059_,7877392060_,42.096000000000004
7897371873_,8080067061_,20.136
7897371873_,7897371878_,38.309
7902276163_,7903595311_,6.161
7902276163_,7902276164_,6.779
7911148848_,8437729132_,6.845000000000001
7911148848_,7911148861_,64.78899999999999
7911148851_,7911148859_,49.089
7911148851_,8437729132_,13.794
7911148859_,7911148861_,23.712
7911351675_,7911369886_,31.464
7911351675_,7911351682_,9.582
7917825584_,7917893414_,11.831
7917893411_,7917893414_,44.637
7917893411_,7917893427_,9.704999999999998
7917893414_,7917893424_,21.5
7917893422_,8305847367_,1.976
7917893422_,7917893438_,40.816
7917893422_,7917893427_,37.126999999999995
7917893423_,7917893424_,2.139
7917893435_,7917893438_,15.796
7917893435_,7917893436_,8.850000000000001
7917893436_,7917893440_,6.175
7917893438_,7917893444_,16.846
7917893440_,7917893444_,2.126
7917893448_,7917893449_,1.995
7917893448_,7917893449_,13.539
7932553638_,8092987064_,34.762
7932553674_,7932564786_,48.555
7934809678_,7934809681_,67.764
7944086661_,9197471090_,17.159
7960226794_,7960226804_,14.254
7960226794_,7960226798_,15.268
7960226798_,7960226804_,5.52
7965029593_,7965029595_,18.311
7965091475_,8193885224_,20.743000000000002
7985579736_,8195950126_,11.39
7985579736_,8011482823_,22.137999999999998
7985579736_,8011482820_,12.795
7985579742_,8011482823_,21.926000000000002
7985579742_,8011482820_,31.66
7985579747_,7985579749_,16.752
7985579749_,7985579756_,35.196
7985579756_,8011482815_,101.527
7985652887_,7985652888_,65.898
7985652888_,7985652889_,241.58
7988864045_,7988864070_,92.42799999999998
7988864066_,7988864070_,9.755
7989243046_,8461162538_,1.907
7995695621_,8465740166_,4.95
8011482815_,8011482820_,4.249
8011482820_,8011482823_,16.941999999999997
8011482823_,8323855983_,7.609999999999999
8017452429_,8017452431_,11.831
8022461838_,8758293225_,9.152
8064530876_,8068101660_,116.29499999999999
8111508860_,8758292860_,4.806
8111508860_,8437762235_,151.02799999999996
8121402794_,8121402795_,44.363
8121402795_,8121402799_,71.631
8152084026_,8152084055_,22.267000000000003
8154123707_,8154123710_,25.375
8154123707_,8154123710_,24.860999999999997
8154276789_,8154276790_,0.974
8154276803_,8157532398_,6.309
8172976107_,10280487141_,20.505
8175717711_,8175717712_,28.534
8175717711_,8175735630_,49.05
8175717711_,8175735636_,22.599
8175735630_,8175735631_,26.831
8175735631_,8175735634_,5.044
8193878415_,8193885224_,9.065
8193878415_,8193878416_,16.97
8193878415_,8193885217_,8.346
8193878416_,8193885225_,9.597000000000001
8193878416_,8193885217_,17.075
8193885217_,8193885225_,17.312
8193885222_,8193885224_,7.896
8194160536_,8194160544_,11.131
8194324377_,8194324380_,7.186
8194324377_,8194324389_,15.859000000000002
8194445905_,8195791341_,12.53
8194649854_,8194649865_,20.583
8194649854_,8194649860_,21.694
8194649860_,8194649861_,46.923
8194649860_,8194649864_,99.937
8194649861_,8194649891_,13.72
8194649864_,8194649883_,7.762
8194649865_,8194649866_,56.858
8194649883_,8194649891_,4.226
8195950123_,8195950124_,22.621
8195950123_,8323860631_,23.949
8195950124_,8195950126_,26.805
8201616199_,9555937660_,10.997
8212713668_,8212713669_,7.449
8212713669_,8212713670_,34.319
8212713669_,8408845329_,16.779
8212713670_,8408845328_,16.901
8212713670_,8212713679_,34.312000000000005
8212713679_,8212713680_,2.345
8212713680_,8408845334_,20.058
8212713681_,8408845329_,4.914
8241082898_,8245267554_,34.042
8242013102_,8242013105_,11.806999999999999
8242013102_,8242013105_,45.785
8242038021_,8242038043_,12.638
8245267545_,8245759542_,179.197
8245267545_,8245759542_,183.874
8268862802_,8272452652_,15.237
8268862802_,8899288352_,41.153
8268862802_,8899318217_,6.531
8270176312_,8270202425_,18.372
8270176312_,8899288398_,6.369
8270202425_,8270202429_,17.728
8270202425_,8899288397_,6.311
8270202429_,8899288396_,6.821
8272409886_,8272409892_,20.885
8272409886_,8899288412_,4.77
8272409892_,8899288411_,4.682
8272452652_,8272452666_,16.151
8272452652_,8899288391_,6.553
8272452653_,8899288414_,4.273
8272452657_,8272452666_,14.242
8272452657_,8899288393_,8.211
8272452666_,8899288392_,7.669
8288640176_,8288640179_,24.77
8288640176_,8288640179_,51.005
8299100354_,8302088822_,5.715
8305847367_,8305847368_,4.406
8306936917_,8308866310_,25.693
8308035725_,8312078520_,40.236
8308257930_,9063147010_,6.574
8308257942_,9198533329_,6.414
8323855983_,8323855986_,28.880999999999997
8323855986_,8323855993_,49.020999999999994
8323855993_,8323860629_,14.405999999999999
8323856002_,8323856009_,64.833
8323856002_,8323860629_,52.332
8323856009_,8323856011_,5.765
8323856011_,8323860619_,64.517
8324551774_,8324551783_,12.005
8324551774_,8324551783_,45.855999999999995
8326237346_,8326237436_,4.726
8326237346_,8326237478_,193.096
8326237436_,8326237481_,192.634
8326237436_,8326237481_,376.28700000000003
8326237478_,8326237481_,4.935
8326261854_,8461162531_,4.268
8326261854_,8326261856_,58.376999999999995
8326261856_,8427652844_,21.935
8326261859_,8427652844_,6.624
8326261859_,8461162531_,82.278
8328675198_,8328675216_,4.884
8328675198_,8328675213_,1.537
8328675198_,8328675203_,39.056
8328675203_,8328675212_,72.791
8328675213_,8508503780_,73.243
8328675267_,8328675287_,106.08999999999999
8328675287_,8328810542_,17.171
8328711437_,8753911921_,189.08700000000002
8328711437_,8753897405_,158.438
8328810542_,8328810544_,14.006
8328810544_,8328810547_,10.692
8328810547_,8328810557_,143.705
8332071464_,8332071466_,10.573
8332071464_,8332071466_,10.922
8339646081_,8339646083_,53.155
8339646083_,8339646084_,29.955
8339646084_,8339646085_,19.29
8339646085_,8339646086_,5.007
8339646085_,8339646086_,30.121999999999996
8339646086_,8339646088_,44.378
8401365296_,8401365297_,6.63
8401728932_,9063167743_,7.881
8401728933_,8401728939_,17.676000000000002
8401728938_,8401728939_,48.553
8401728938_,8401728939_,48.229
8401728938_,9063167743_,15.787999999999998
8401729033_,8401729034_,2.325
8401729034_,9063167741_,5.984
8401798707_,8402741066_,35.427
8408845319_,8408845325_,133.58499999999998
8408845325_,8408845334_,20.664
8408845328_,8408845329_,33.402
8408845328_,8408845334_,33.854
8408845329_,8408845330_,18.964
8408845330_,8408845335_,55.282
8412269977_,8899288360_,7.572
8418283665_,9063146990_,6.813
8420173236_,8424114670_,49.846999999999994
8424114670_,8424114674_,11.391
8436834895_,8758293234_,5.732
8436834895_,8437173071_,59.976
8437173071_,8858772727_,3.404
8437173187_,8758292874_,17.463
8437729137_,8677303085_,103.23299999999999
8437729137_,8758292916_,34.392
8440325909_,8758292905_,36.374
8440325909_,8758293272_,6.343999999999999
8440325909_,8758293272_,107.51400000000002
8442191286_,9268216421_,5.277
8461162518_,8461162524_,28.823999999999998
8461162531_,8461162538_,111.01499999999999
8461162538_,8461162541_,9.703
8465740165_,8465740166_,15.097
8495115344_,9198516769_,125.61099999999999
8508477269_,8508477286_,41.307
8508477269_,9198516769_,69.667
8508477269_,8508477290_,49.876
8508477286_,8508477290_,14.837999999999997
8508477290_,8508477305_,51.397
8508477303_,8508477304_,6.698
8508477303_,8804514970_,227.291
8508477304_,8508477305_,30.414
8684194411_,8753911945_,5.023
8742986874_,8742986876_,20.935000000000002
8742986874_,8742986876_,20.798000000000002
8742986874_,8742986876_,19.343
8753911921_,8753911925_,26.539
8753911921_,8753911933_,188.18
8753911925_,8753911936_,160.333
8753911925_,8753911934_,71.35
8753911933_,8753911934_,4.016
8753911933_,10899483215_,3.944
8753911934_,10899299983_,7.448
8753911936_,8753911959_,60.455999999999996
8753911945_,8753911946_,12.045
8753911945_,10111306336_,74.212
8753911946_,8753911947_,20.832
8753911947_,10899299984_,131.515
8753911950_,8753911961_,42.763999999999996
8753911959_,8753911960_,10.187999999999999
8753911960_,10111306336_,52.936
8753911961_,10899299984_,25.655
8754926198_,8754926199_,4.426
8754926199_,8754926200_,8.08
8754926199_,8754926201_,7.832000000000001
8758292860_,8758292874_,161.041
8758292906_,8758293234_,122.22299999999998
8758292906_,8758293260_,41.824
8758292916_,8758293225_,119.49399999999997
8758292916_,8858772727_,30.973
8758293225_,8858772727_,124.20299999999997
8758293251_,8758293253_,20.253999999999998
8758293253_,8758293260_,28.512
8758293272_,8758293291_,159.07799999999997
8758293291_,8758293302_,248.033
8781213190_,8781213317_,16.2
8781213192_,9246485297_,3.9939999999999998
8781213317_,9246500469_,26.675
8781213321_,9246500469_,24.715
8781213321_,8781213337_,6.846
8804514952_,8804514958_,28.692
8804514952_,8804514953_,5.28
8804514953_,8804514959_,28.22
8804514953_,8804514961_,16.842
8804514953_,8804514964_,18.33
8804514956_,8804514971_,15.333
8804514956_,8804514959_,22.044999999999998
8804514956_,8804514970_,12.373999999999999
8804514956_,8804514967_,19.74
8804514958_,8804514959_,6.73
8804514958_,8804514970_,25.327
8804514959_,8804514961_,21.887999999999998
8804514961_,8804514967_,21.394
8804514961_,8804514964_,29.21
8804514967_,8804514971_,15.87
8808580932_,8808580933_,7.096
8891192327_,8891192329_,17.839
8899288352_,8899288416_,7.982
8899288352_,8899288389_,5.219
8899288355_,8899288356_,44.586
8899288355_,8899288416_,89.95599999999999
8899288389_,8899288391_,56.452
8899288391_,8899288392_,16.233
8899288391_,8899288414_,63.021
8899288392_,8899288393_,14.017
8899288392_,8899288393_,37.768
8899288393_,8899288396_,167.08599999999998
8899288396_,8899288397_,17.879
8899288397_,8899288398_,18.391
8899288398_,8899288410_,194.06500000000003
8899288410_,8947585233_,139.624
8899288411_,8947585233_,37.186
8899288411_,8899288412_,21.002
8899288412_,8899288413_,5.993
8899288413_,8899288414_,45.085
8899288416_,8899318217_,41.044
8899318217_,8899318225_,280.36199999999997
9028639434_,10074518839_,82.941
9028639436_,9063167721_,9.54
9063147007_,9063147010_,113.431
9063147010_,9198533329_,30.809
9063167726_,9063167741_,322.62299999999993
9063167741_,9063167742_,22.118
9063167742_,9063167743_,40.131
9063167743_,9063167747_,115.326
9197471093_,9197471094_,12.28
9216813747_,9216813758_,15.184000000000001
9216813754_,9216813755_,15.595
9223153631_,9223575402_,104.095
9223153631_,9223153633_,12.475999999999999
9223567297_,9223575402_,87.08999999999999
9223575402_,9223818460_,6.786
9223799311_,9243847818_,129.479
9223818460_,9223818479_,12.029
9223818474_,9223818475_,95.374
9223818475_,9223818479_,44.289
