id,latitude,longitude,code
4891_,-0.17391540000000127,51.487105199999995,793
4889_,-0.17366150000000105,51.486716599999994,793
3041_,-0.17485699997204787,51.48498445000743,846
3039_,-0.17581834997190937,51.48451535000463,846
3040_,-0.17570008107931118,51.484377286440214,846
1925_,-0.17633600000000188,51.485030099999996,846
9350_,-0.1755540500146555,51.48419680000678,846
9351_,-0.17517919999999962,51.4843538,846
5541_,-0.1726411999999998,51.486233999999996,738
5364_,-0.171956399988228,51.48628025000198,738
4785_,-0.17161640000000103,51.48638309999999,738
5543_,-0.17208730000000053,51.48642119999999,738
13101_,-0.17189089999999985,51.48683989999999,738
4787_,-0.17457120000000206,51.48507789999999,791
574_,-0.17672911140721953,51.48402915928556,900
575_,-0.1769424000000016,51.483956599999985,900
576_,-0.17695650000000115,51.4836386,900
4915_,-0.17736170000672288,51.48387160000279,900
12333_,-0.17713710000000024,51.483682300000005,900
577_,-0.17688516102613255,51.483431711717,900
6703_,-0.17657180751410165,51.48309994453749,900
579_,-0.17791740000000034,51.4829939,900
4914_,-0.17791000000000073,51.48355159999999,900
4916_,-0.17774960000000128,51.483490399999994,900
5535_,-0.17747345000479245,51.48396045000181,900
10115_,-0.17778290000000047,51.483736799999996,900
12853_,-0.17738000000000032,51.48298719999998,900
12873_,-0.17710660000000092,51.48296959999999,900
13086_,-0.17691320000000058,51.48422809999999,901
578_,-0.1778393000000014,51.48290799999998,899
6706_,-0.1772291209402109,51.482850557793924,899
6713_,-0.17691256357776153,51.4824660805631,899
6705_,-0.17788022065144082,51.48259698025708,899
6711_,-0.17752471988601146,51.482241347211485,899
9063_,-0.17800149999999995,51.48273929999999,899
10147_,-0.17698580000000164,51.482622199999994,899
6707_,-0.17724751072511424,51.48197323627562,899
6709_,-0.17737566111180963,51.48203887954156,899
6712_,-0.17746074494558847,51.482121367571004,899
12871_,-0.17781710000000062,51.48216149999999,899
12867_,-0.17807969999999912,51.48212159999999,899
8961_,-0.1781021000000016,51.481926,899
12868_,-0.17794490000000132,51.482118699999994,899
12870_,-0.17682559999999986,51.48268239999999,899
10148_,-0.17659039999999931,51.48193289999999,899
10116_,-0.17642270000000007,51.4836307,845
12993_,-0.17620314999862993,51.48358620000026,845
9062_,-0.1753620999999998,51.4831296,845
9348_,-0.17504990000000012,51.48374629999999,845
10119_,-0.17480259999999959,51.48383929999998,845
9352_,-0.17602619999999994,51.4839923,845
10117_,-0.17612160000000002,51.48379889999998,845
10118_,-0.17615129999999946,51.4839237,845
12995_,-0.17601410000000114,51.483401599999986,845
12994_,-0.17575620000000022,51.48314989999999,845
12996_,-0.17573800000000095,51.483508499999985,845
582_,-0.1790572863875329,51.48237080507005,954
580_,-0.17861019999999955,51.48260809999999,954
581_,-0.17872402023267855,51.48268000359984,954
583_,-0.17949379997141965,51.48232420000529,954
8957_,-0.17850800723081822,51.48230532683681,954
584_,-0.17937910000000093,51.482203099999985,954
12869_,-0.1789491000000003,51.48214309999999,954
8969_,-0.17928850000000066,51.48198239999999,954
10143_,-0.17959370000000208,51.48213379999998,954
12854_,-0.17863010000000087,51.482488599999996,954
8970_,-0.17825724039508403,51.48205670360566,954
12872_,-0.1787090000000005,51.482331999999985,954
6710_,-0.17594765000570306,51.48257165000303,844
6702_,-0.17533465000711063,51.48194825000932,844
10145_,-0.17553810000000075,51.4821122,844
6704_,-0.17622043236143797,51.48275402978969,844
10144_,-0.17626480000000017,51.481966099999994,844
4902_,-0.17834210000000156,51.48337759999998,955
4913_,-0.17910000000000195,51.483065499999995,955
4901_,-0.1795765000000004,51.483921299999984,955
585_,-0.18009503611024377,51.4820619410042,1009
4911_,-0.1799259000000013,51.48274029999999,1009
586_,-0.1802825499761465,51.48204505000461,1009
4912_,-0.18069329999999992,51.48243819999999,1009
4918_,-0.18113370000000087,51.48208569999999,1009
10130_,-0.18148030000000076,51.48195339999999,1009
10142_,-0.17985499999999952,51.4819281,1009
588_,-0.16971700000000192,51.49302309999999,689
591_,-0.17015020000000056,51.49277709999999,689
13115_,-0.16967920000000003,51.49261649999999,689
594_,-0.17086539999999983,51.49304019999999,689
593_,-0.16989020000000102,51.492604399999976,689
10156_,-0.17076860000000002,51.49352859999999,689
589_,-0.16920784998844812,51.4926811500032,634
590_,-0.1695120000000004,51.49313879999998,634
4464_,-0.1692279999999994,51.493308899999995,634
1011_,-0.16899940000000016,51.493546399999985,634
4469_,-0.16810990000000156,51.492638699999986,634
4803_,-0.16849590000000075,51.492202699999986,633
8406_,-0.1692338000000004,51.492237599999996,633
5587_,-0.16803974999199767,51.49160660000235,633
13116_,-0.16839679999999907,51.49170999999999,633
592_,-0.17110820000000046,51.49223769999999,688
8375_,-0.16966230000000104,51.49244269999999,688
9796_,-0.17036540000000114,51.492339899999976,688
9825_,-0.17124130000000018,51.49167969999999,688
13114_,-0.17093239999999998,51.49185709999998,688
595_,-0.17144579999999973,51.492046999999985,743
598_,-0.17179380000000094,51.4919818,743
596_,-0.17161949998218057,51.49190580000794,743
597_,-0.17176954998960003,51.49180945000227,743
600_,-0.17200150000000047,51.4917025,743
4443_,-0.17243824999904697,51.49251675000015,743
599_,-0.17216420000000102,51.491612399999994,743
603_,-0.17236419999999825,51.49176049999999,743
4442_,-0.17170399999928973,51.49375200000133,745
4447_,-0.1718243999999997,51.4942113,745
4467_,-0.17214690000000146,51.49378679999998,745
5591_,-0.17066210000000034,51.490792799999994,687
5589_,-0.1703496999999998,51.4909367,687
5590_,-0.17071610000000118,51.49126129999998,687
5592_,-0.1698505000000002,51.490570299999995,687
9826_,-0.170442200000001,51.49139259999999,687
601_,-0.17055704064688174,51.49011253294261,686
4440_,-0.17101170000000096,51.490038699999985,686
5595_,-0.17019929997690375,51.49018145000303,686
5594_,-0.1697228000000013,51.490348399999995,686
9812_,-0.16961209999292928,51.489407400000836,686
9813_,-0.16988335000685445,51.489637950005545,686
5593_,-0.1701995000000002,51.49036909999999,686
12019_,-0.1700185579488962,51.489938058623444,686
9811_,-0.169810800000001,51.489395599999995,686
12920_,-0.16991400000000004,51.489744899999984,686
602_,-0.17252630000000255,51.491390399999986,742
5599_,-0.17299380002303671,51.491108550007844,742
5358_,-0.16973199997579877,51.48883675000313,685
9943_,-0.17111930000000164,51.48926479999999,685
5361_,-0.1703984500207791,51.488624350011186,685
10162_,-0.1701928999999997,51.4884448,685
10878_,-0.17053990000000133,51.48851429999999,685
13112_,-0.1702516000000013,51.48838289999999,685
9810_,-0.16981480000000052,51.48929249999998,685
9957_,-0.17111060000773368,51.48840610000493,685
9958_,-0.17111390000000082,51.48904029999999,685
10879_,-0.17073750000000126,51.48875749999999,685
9230_,-0.1730222000000003,51.4914457,797
604_,-0.17375700000000097,51.490624399999994,797
605_,-0.17389610000000016,51.4905364,797
607_,-0.17330760000322967,51.49091855000107,797
10359_,-0.17408910000000155,51.490658499999995,797
4441_,-0.17343560000000063,51.491009500000004,797
13039_,-0.17465580000000047,51.49055999999999,797
13040_,-0.17385180000000003,51.491020899999995,797
606_,-0.1733475000000007,51.49029869999998,796
3036_,-0.1745170000000016,51.49015779999999,796
3037_,-0.17468160000000024,51.49028249999999,796
4431_,-0.17436280000000007,51.4893806,796
4433_,-0.17346230000000093,51.48974109999999,796
4434_,-0.17334120000000172,51.48960389999998,796
5372_,-0.17325390000000052,51.48950500000001,796
608_,-0.17505285002482815,51.48979995000736,851
609_,-0.17532420000000085,51.48994739999999,851
610_,-0.17564939999999943,51.489376099999994,851
10371_,-0.17563079999999962,51.4897867,851
4422_,-0.17588380000000128,51.48956109999999,851
5245_,-0.17621220000000107,51.48939669999998,851
4435_,-0.1729190999999991,51.48995789999999,741
4436_,-0.17220350000000087,51.48962959999998,741
9956_,-0.1720819500109791,51.48950730000648,741
4439_,-0.17165020300254363,51.489831764937676,741
4437_,-0.1713046999999986,51.48995120000001,741
4438_,-0.17162680000000097,51.49027719999999,741
13111_,-0.17150510000000035,51.489691199999996,741
13108_,-0.17239050000000197,51.48940179999999,741
4419_,-0.17627900000000032,51.4907405,852
4417_,-0.1756217999999994,51.490995599999984,852
4426_,-0.17631110000000108,51.488909499999984,850
4428_,-0.17531220000000192,51.48899419999998,850
5243_,-0.17639510000000005,51.48928069999999,850
10160_,-0.17641350000000178,51.488662099999985,850
4429_,-0.1748034000000007,51.48919619999999,850
611_,-0.22808860000000075,51.5189937,2583
612_,-0.22802850000000022,51.51882629999999,2583
614_,-0.2279160999878023,51.519068550001236,2583
12118_,-0.2282737999999996,51.51878889999998,2583
4815_,-0.22774510001420897,51.51833676667771,2583
13309_,-0.22772609999999946,51.518363099999995,2583
613_,-0.22816730000000032,51.51960369999999,2584
4816_,-0.22814415000371058,51.51973740000017,2584
13280_,-0.2284726999999998,51.5195684,2584
9278_,-0.22862359999999868,51.52016169999999,2584
13306_,-0.2273399000000002,51.5192541,2529
615_,-0.22618532013573106,51.519717488185506,2529
13305_,-0.2270601000000016,51.519367699999975,2529
4822_,-0.22707129999999945,51.5192521,2529
13307_,-0.2272158000000007,51.5195091,2529
616_,-0.22556675002244891,51.520002250011885,2474
8658_,-0.2250522999999999,51.519630499999984,2474
617_,-0.22528639999999903,51.5201357,2474
618_,-0.22507880000000052,51.52013319999998,2474
10392_,-0.22484940000000017,51.52011079999999,2474
10393_,-0.22423670000000026,51.52000129999999,2474
8656_,-0.22446040000000025,51.51939120000001,2474
10394_,-0.22441910000000084,51.52004339999999,2474
619_,-0.21882620000000072,51.519188499999984,2254
12414_,-0.2181977999999999,51.51936839999999,2254
6662_,-0.21751580000000076,51.51936539999999,2254
